country,year,average_temperature_c,average_uncertainty_c,months_observed,baseline_temperature_c,baseline_years,temperature_anomaly_c
Belarus,2001,7.09225,0.19641666666666666,12,5.960825,30,1.1314250000000001
Belarus,2002,7.7019166666666665,0.19433333333333333,12,5.960825,30,1.7410916666666667
Belarus,2003,6.724916666666666,0.24566666666666667,12,5.960825,30,0.7640916666666664
Belarus,2004,6.905833333333334,0.22083333333333333,12,5.960825,30,0.9450083333333339
Belarus,2005,6.968083333333333,0.2051666666666667,12,5.960825,30,1.0072583333333336
Belarus,2006,6.992083333333333,0.23116666666666666,12,5.960825,30,1.0312583333333336
Belarus,2007,7.928166666666667,0.20675,12,5.960825,30,1.967341666666667
Belarus,2008,8.13075,0.20941666666666667,12,5.960825,30,2.169925000000001
Belarus,2009,7.196416666666667,0.22841666666666668,12,5.960825,30,1.235591666666667
Belarus,2010,7.037250000000001,0.22424999999999998,12,5.960825,30,1.0764250000000013
Belarus,2011,7.5885,0.24708333333333332,12,5.960825,30,1.627675
Belarus,2012,6.835166666666666,0.29550000000000004,12,5.960825,30,0.8743416666666661
Belgium,1753,9.457083333333333,4.168333333333334,12,9.60998611111111,30,-0.1529027777777774
Belgium,1754,9.137916666666667,3.6341666666666668,12,9.60998611111111,30,-0.4720694444444433
Belgium,1755,8.885583333333333,5.086333333333333,12,9.60998611111111,30,-0.7244027777777777
Belgium,1756,9.398,5.0847500000000005,12,9.60998611111111,30,-0.211986111111111
Belgium,1757,9.221416666666668,6.653833333333334,12,9.60998611111111,30,-0.3885694444444425
Belgium,1758,8.914333333333333,7.11675,12,9.60998611111111,30,-0.6956527777777772
Belgium,1759,9.86375,6.802333333333333,12,9.60998611111111,30,0.2537638888888889
Belgium,1760,9.652416666666666,5.725750000000001,12,9.60998611111111,30,0.04243055555555486
Belgium,1761,9.722416666666666,4.310333333333333,12,9.60998611111111,30,0.11243055555555515
Belgium,1762,9.065333333333333,5.654583333333334,12,9.60998611111111,30,-0.5446527777777774
Belgium,1763,8.877666666666666,4.6705,12,9.60998611111111,30,-0.7323194444444443
Belgium,1764,9.451916666666667,4.671833333333333,12,9.60998611111111,30,-0.15806944444444326
Belgium,1765,9.2395,3.81775,12,9.60998611111111,30,-0.37048611111111107
Belgium,1766,9.103666666666667,4.644083333333334,12,9.60998611111111,30,-0.5063194444444434
Belgium,1767,8.943,5.8589166666666666,12,9.60998611111111,30,-0.6669861111111111
Belgium,1768,9.060833333333333,6.3495833333333325,12,9.60998611111111,30,-0.5491527777777776
Belgium,1769,9.158166666666666,5.27175,12,9.60998611111111,30,-0.45181944444444433
Belgium,1770,9.129166666666666,6.835249999999999,12,9.60998611111111,30,-0.48081944444444424
Belgium,1771,8.764583333333333,5.557166666666667,12,9.60998611111111,30,-0.8454027777777782
Belgium,1772,9.875833333333333,5.454250000000001,12,9.60998611111111,30,0.2658472222222219
Belgium,1773,9.70975,3.5069166666666667,12,9.60998611111111,30,0.09976388888888899
Belgium,1774,9.3295,6.177083333333333,12,9.60998611111111,30,-0.2804861111111112
Belgium,1775,10.142833333333334,3.655,12,9.60998611111111,30,0.5328472222222231
Belgium,1776,9.241750000000001,4.199166666666667,12,9.60998611111111,30,-0.3682361111111092
Belgium,1777,9.17375,3.42125,12,9.60998611111111,30,-0.4362361111111106
Belgium,1778,9.937416666666666,3.9335,12,9.60998611111111,30,0.327430555555555
Belgium,1779,10.686916666666667,4.707583333333333,12,9.60998611111111,30,1.0769305555555562
Belgium,1780,9.598749999999999,3.4936666666666665,12,9.60998611111111,30,-0.011236111111111668
Belgium,1781,10.510833333333332,4.382833333333333,12,9.60998611111111,30,0.9008472222222217
Belgium,1782,8.66475,5.297833333333333,12,9.60998611111111,30,-0.9452361111111109
Belgium,1783,10.147083333333333,4.040416666666666,12,9.60998611111111,30,0.5370972222222221
Belgium,1784,8.288083333333333,6.0296666666666665,12,9.60998611111111,30,-1.3219027777777779
Belgium,1785,8.387083333333333,4.50425,12,9.60998611111111,30,-1.2229027777777777
Belgium,1786,8.50275,4.980583333333334,12,9.60998611111111,30,-1.10723611111111
Belgium,1787,9.601333333333333,5.157,12,9.60998611111111,30,-0.008652777777777843
Belgium,1788,9.332583333333334,3.880666666666667,12,9.60998611111111,30,-0.2774027777777768
Belgium,1789,8.938666666666666,3.549416666666667,12,9.60998611111111,30,-0.6713194444444444
Belgium,1790,9.6085,3.861166666666667,12,9.60998611111111,30,-0.001486111111111299
Belgium,1791,9.697999999999999,3.1601666666666666,12,9.60998611111111,30,0.08801388888888795
Belgium,1792,9.576083333333333,2.975,12,9.60998611111111,30,-0.033902777777777615
Belgium,1793,9.688,4.818083333333333,12,9.60998611111111,30,0.07801388888888994
Belgium,1794,10.134583333333333,4.552416666666667,12,9.60998611111111,30,0.5245972222222228
Belgium,1795,9.381916666666667,4.492583333333333,12,9.60998611111111,30,-0.22806944444444355
Belgium,1796,9.460333333333333,3.543416666666667,12,9.60998611111111,30,-0.14965277777777786
Belgium,1797,9.832666666666666,3.89125,12,9.60998611111111,30,0.22268055555555577
Belgium,1798,9.65,3.3573333333333335,12,9.60998611111111,30,0.04001388888888968
Belgium,1799,7.739666666666666,2.951833333333333,12,9.60998611111111,30,-1.870319444444445
Belgium,1800,9.42975,2.8914166666666667,12,9.60998611111111,30,-0.18023611111111038
Belgium,1801,9.764416666666667,2.3043333333333336,12,9.60998611111111,30,0.15443055555555674
Belgium,1802,9.359333333333334,2.6795833333333334,12,9.60998611111111,30,-0.25065277777777695
Belgium,1803,8.614083333333333,2.9324166666666667,12,9.60998611111111,30,-0.9959027777777774
Belgium,1804,9.155083333333334,3.54525,12,9.60998611111111,30,-0.454902777777777
Belgium,1805,7.896249999999999,2.637916666666667,12,9.60998611111111,30,-1.7137361111111113
Belgium,1806,10.121916666666666,2.6203333333333334,12,9.60998611111111,30,0.5119305555555549
Belgium,1807,9.43025,2.7872500000000002,12,9.60998611111111,30,-0.17973611111111154
Belgium,1808,8.70325,2.8121666666666667,12,9.60998611111111,30,-0.9067361111111101
Belgium,1809,9.021583333333334,3.6633333333333336,12,9.60998611111111,30,-0.5884027777777767
Belgium,1810,8.903083333333333,4.0023333333333335,12,9.60998611111111,30,-0.7069027777777777
Belgium,1811,10.435416666666667,3.9835000000000007,12,9.60998611111111,30,0.8254305555555561
Belgium,1812,8.450583333333332,3.143916666666667,12,9.60998611111111,30,-1.1594027777777782
Belgium,1813,9.044,3.451,12,9.60998611111111,30,-0.5659861111111102
Belgium,1814,8.276166666666667,3.5236666666666667,12,9.60998611111111,30,-1.333819444444444
Belgium,1815,9.132083333333332,3.4507499999999998,12,9.60998611111111,30,-0.47790277777777845
Belgium,1816,8.03125,3.5895833333333336,12,9.60998611111111,30,-1.5787361111111107
Belgium,1817,9.200750000000001,3.0105,12,9.60998611111111,30,-0.4092361111111096
Belgium,1818,9.773166666666667,3.8186666666666667,12,9.60998611111111,30,0.16318055555555588
Belgium,1819,9.90075,2.618916666666667,12,9.60998611111111,30,0.2907638888888897
Belgium,1820,8.605333333333332,2.6783333333333332,12,9.60998611111111,30,-1.0046527777777783
Belgium,1821,9.652583333333334,2.5185833333333334,12,9.60998611111111,30,0.04259722222222351
Belgium,1822,10.581333333333333,2.0255,12,9.60998611111111,30,0.9713472222222226
Belgium,1823,8.949916666666667,2.214916666666667,12,9.60998611111111,30,-0.6600694444444439
Belgium,1824,9.649916666666666,2.6016666666666666,12,9.60998611111111,30,0.03993055555555536
Belgium,1825,10.11925,2.18125,12,9.60998611111111,30,0.5092638888888885
Belgium,1826,9.94125,2.2895,12,9.60998611111111,30,0.33126388888888947
Belgium,1827,9.247666666666666,2.3558333333333334,12,9.60998611111111,30,-0.3623194444444451
Belgium,1828,10.038499999999999,2.4399166666666665,12,9.60998611111111,30,0.4285138888888884
Belgium,1829,7.640333333333333,2.8044166666666666,12,9.60998611111111,30,-1.9696527777777773
Belgium,1830,8.63925,2.4764166666666667,12,9.60998611111111,30,-0.9707361111111101
Belgium,1831,10.06225,3.2588333333333335,12,9.60998611111111,30,0.4522638888888899
Belgium,1832,8.889583333333333,2.715666666666667,12,9.60998611111111,30,-0.7204027777777782
Belgium,1833,9.361333333333333,2.1265833333333335,12,9.60998611111111,30,-0.24865277777777806
Belgium,1834,10.782083333333333,2.382,12,9.60998611111111,30,1.172097222222222
Belgium,1835,9.362833333333333,1.84875,12,9.60998611111111,30,-0.247152777777778
Belgium,1836,9.465916666666667,2.1095,12,9.60998611111111,30,-0.14406944444444392
Belgium,1837,8.7915,2.1655833333333336,12,9.60998611111111,30,-0.8184861111111115
Belgium,1838,8.118333333333334,2.4295,12,9.60998611111111,30,-1.4916527777777766
Belgium,1839,9.37625,1.7661666666666667,12,9.60998611111111,30,-0.23373611111111003
Belgium,1840,8.598333333333333,1.867,12,9.60998611111111,30,-1.011652777777778
Belgium,1841,9.579166666666667,1.6528333333333334,12,9.60998611111111,30,-0.030819444444443178
Belgium,1842,9.173416666666666,1.5773333333333335,12,9.60998611111111,30,-0.43656944444444434
Belgium,1843,9.493166666666667,1.3776666666666666,12,9.60998611111111,30,-0.11681944444444348
Belgium,1844,8.617583333333334,1.2205833333333334,12,9.60998611111111,30,-0.9924027777777766
Belgium,1845,8.291833333333333,1.4742500000000003,12,9.60998611111111,30,-1.3181527777777777
Belgium,1846,10.48575,1.6415833333333334,12,9.60998611111111,30,0.8757638888888888
Belgium,1847,8.956666666666667,1.7462499999999999,12,9.60998611111111,30,-0.6533194444444437
Belgium,1848,9.507666666666667,1.46175,12,9.60998611111111,30,-0.10231944444444352
Belgium,1849,9.256,1.2349166666666667,12,9.60998611111111,30,-0.35398611111111045
Belgium,1850,8.778083333333333,1.32775,12,9.60998611111111,30,-0.8319027777777777
Belgium,1851,8.940833333333334,1.4774166666666666,12,9.60998611111111,30,-0.6691527777777768
Belgium,1852,10.084833333333334,1.4521666666666666,12,9.60998611111111,30,0.4748472222222233
Belgium,1853,8.297916666666667,1.1505,12,9.60998611111111,30,-1.3120694444444432
Belgium,1854,9.29425,1.32125,12,9.60998611111111,30,-0.3157361111111108
Belgium,1855,7.801583333333333,1.23025,12,9.60998611111111,30,-1.8084027777777774
Belgium,1856,9.306416666666667,1.2385,12,9.60998611111111,30,-0.30356944444444345
Belgium,1857,10.074499999999999,1.1271666666666667,12,9.60998611111111,30,0.464513888888888
Belgium,1858,8.867166666666666,1.2506666666666666,12,9.60998611111111,30,-0.7428194444444447
Belgium,1859,10.165083333333333,1.0025000000000002,12,9.60998611111111,30,0.5550972222222228
Belgium,1860,8.164833333333332,0.8795000000000001,12,9.60998611111111,30,-1.4451527777777784
Belgium,1861,9.3055,1.0764166666666668,12,9.60998611111111,30,-0.30448611111111035
Belgium,1862,9.964416666666667,1.14425,12,9.60998611111111,30,0.354430555555556
Belgium,1863,9.968583333333333,1.2703333333333333,12,9.60998611111111,30,0.35859722222222246
Belgium,1864,8.150833333333333,0.9787500000000001,12,9.60998611111111,30,-1.4591527777777777
Belgium,1865,9.836833333333333,0.8540833333333334,12,9.60998611111111,30,0.2268472222222222
Belgium,1866,9.838666666666667,0.7840833333333332,12,9.60998611111111,30,0.228680555555556
Belgium,1867,9.182250000000002,0.9875833333333333,12,9.60998611111111,30,-0.4277361111111091
Belgium,1868,10.602416666666667,0.86525,12,9.60998611111111,30,0.9924305555555559
Belgium,1869,9.343666666666666,0.9784166666666666,12,9.60998611111111,30,-0.266319444444445
Belgium,1870,8.544749999999999,0.9009166666666667,12,9.60998611111111,30,-1.065236111111112
Belgium,1871,8.269416666666666,0.827,12,9.60998611111111,30,-1.3405694444444443
Belgium,1872,10.375666666666666,1.06975,12,9.60998611111111,30,0.765680555555555
Belgium,1873,9.544083333333333,0.77,12,9.60998611111111,30,-0.06590277777777764
Belgium,1874,9.30825,0.7075833333333333,12,9.60998611111111,30,-0.3017361111111114
Belgium,1875,9.1725,0.5901666666666666,12,9.60998611111111,30,-0.43748611111111124
Belgium,1876,9.565916666666666,0.7952499999999999,12,9.60998611111111,30,-0.04406944444444427
Belgium,1877,9.559583333333334,0.9998333333333335,12,9.60998611111111,30,-0.050402777777776464
Belgium,1878,9.442083333333333,0.7603333333333332,12,9.60998611111111,30,-0.16790277777777796
Belgium,1879,7.805916666666666,0.7349166666666666,12,9.60998611111111,30,-1.804069444444445
Belgium,1880,9.621416666666667,0.65825,12,9.60998611111111,30,0.011430555555556055
Belgium,1881,8.825666666666667,0.5385,12,9.60998611111111,30,-0.7843194444444439
Belgium,1882,9.43175,0.5150833333333333,12,9.60998611111111,30,-0.17823611111111148
Belgium,1883,9.244083333333334,0.4877500000000001,12,9.60998611111111,30,-0.3659027777777766
Belgium,1884,9.907166666666667,0.4985833333333334,12,9.60998611111111,30,0.2971805555555562
Belgium,1885,8.89975,0.57475,12,9.60998611111111,30,-0.7102361111111115
Belgium,1886,9.265916666666667,0.5124166666666666,12,9.60998611111111,30,-0.3440694444444432
Belgium,1887,8.24275,0.6093333333333334,12,9.60998611111111,30,-1.3672361111111115
Belgium,1888,8.248166666666666,0.6731666666666666,12,9.60998611111111,30,-1.3618194444444445
Belgium,1889,8.638,0.5656666666666667,12,9.60998611111111,30,-0.9719861111111108
Belgium,1890,8.430083333333334,0.6485833333333333,12,9.60998611111111,30,-1.1799027777777766
Belgium,1891,8.724333333333334,0.43775000000000003,12,9.60998611111111,30,-0.8856527777777767
Belgium,1892,8.786583333333333,0.5434166666666667,12,9.60998611111111,30,-0.8234027777777779
Belgium,1893,9.766,0.4618333333333333,12,9.60998611111111,30,0.15601388888888934
Belgium,1894,9.49225,0.5031666666666667,12,9.60998611111111,30,-0.11773611111111038
Belgium,1895,8.777666666666667,0.48475,12,9.60998611111111,30,-0.832319444444444
Belgium,1896,8.931166666666666,0.4930833333333333,12,9.60998611111111,30,-0.6788194444444446
Belgium,1897,9.4685,0.49491666666666667,12,9.60998611111111,30,-0.1414861111111101
Belgium,1898,9.88525,0.4959166666666666,12,9.60998611111111,30,0.27526388888888853
Belgium,1899,9.649833333333333,0.46799999999999997,12,9.60998611111111,30,0.03984722222222281
Belgium,1900,9.787333333333335,0.48308333333333336,12,9.60998611111111,30,0.17734722222222388
Belgium,1901,9.049583333333333,0.52575,12,9.60998611111111,30,-0.560402777777778
Belgium,1902,8.818833333333334,0.41275,12,9.60998611111111,30,-0.7911527777777767
Belgium,1903,9.560166666666666,0.5085000000000001,12,9.60998611111111,30,-0.04981944444444508
Belgium,1904,9.529,0.4655,12,9.60998611111111,30,-0.08098611111111076
Belgium,1905,9.176,0.41025,12,9.60998611111111,30,-0.4339861111111105
Belgium,1906,9.570166666666667,0.3904166666666667,12,9.60998611111111,30,-0.03981944444444352
Belgium,1907,9.125,0.33225,12,9.60998611111111,30,-0.4849861111111107
Belgium,1908,8.871416666666667,0.3755,12,9.60998611111111,30,-0.738569444444444
Belgium,1909,8.653833333333333,0.308,12,9.60998611111111,30,-0.9561527777777776
Belgium,1910,9.599583333333333,0.3205,12,9.60998611111111,30,-0.010402777777777317
Belgium,1911,10.255416666666667,0.34708333333333335,12,9.60998611111111,30,0.6454305555555564
Belgium,1912,9.468833333333333,0.37074999999999997,12,9.60998611111111,30,-0.14115277777777813
Belgium,1913,9.894499999999999,0.32433333333333336,12,9.60998611111111,30,0.2845138888888883
Belgium,1914,9.716916666666666,0.3719166666666667,12,9.60998611111111,30,0.10693055555555553
Belgium,1915,9.267333333333333,0.37274999999999997,12,9.60998611111111,30,-0.3426527777777775
Belgium,1916,9.59875,0.3189166666666667,12,9.60998611111111,30,-0.011236111111109892
Belgium,1917,8.5255,0.35958333333333337,12,9.60998611111111,30,-1.0844861111111115
Belgium,1918,9.720666666666666,0.31683333333333336,12,9.60998611111111,30,0.11068055555555567
Belgium,1919,8.617666666666667,0.38758333333333334,12,9.60998611111111,30,-0.9923194444444441
Belgium,1920,9.8345,0.39891666666666664,12,9.60998611111111,30,0.22451388888888957
Belgium,1921,10.496166666666666,0.36925,12,9.60998611111111,30,0.8861805555555549
Belgium,1922,8.7045,0.36566666666666664,12,9.60998611111111,30,-0.9054861111111112
Belgium,1923,9.39275,0.32608333333333334,12,9.60998611111111,30,-0.21723611111111119
Belgium,1924,9.068166666666666,0.3076666666666667,12,9.60998611111111,30,-0.5418194444444442
Belgium,1925,9.37225,0.31583333333333335,12,9.60998611111111,30,-0.23773611111111137
Belgium,1926,9.945500000000001,0.35766666666666663,12,9.60998611111111,30,0.3355138888888902
Belgium,1927,9.410333333333332,0.34850000000000003,12,9.60998611111111,30,-0.19965277777777857
Belgium,1928,9.882,0.29950000000000004,12,9.60998611111111,30,0.272013888888889
Belgium,1929,9.00175,0.3661666666666667,12,9.60998611111111,30,-0.6082361111111112
Belgium,1930,10.0985,0.2801666666666667,12,9.60998611111111,30,0.4885138888888889
Belgium,1931,9.041416666666667,0.37175,12,9.60998611111111,30,-0.568569444444444
Belgium,1932,9.627,0.4231666666666667,12,9.60998611111111,30,0.017013888888889994
Belgium,1933,9.311416666666666,0.35025,12,9.60998611111111,30,-0.29856944444444444
Belgium,1934,10.445833333333333,0.3174166666666666,12,9.60998611111111,30,0.8358472222222222
Belgium,1935,9.847833333333332,0.27199999999999996,12,9.60998611111111,30,0.23784722222222143
Belgium,1936,9.67,0.31325,12,9.60998611111111,30,0.060013888888889255
Belgium,1937,9.965666666666666,0.3109166666666667,12,9.60998611111111,30,0.3556805555555549
Belgium,1938,9.956416666666668,0.32858333333333334,12,9.60998611111111,30,0.3464305555555569
Belgium,1939,9.810083333333333,0.2705,12,9.60998611111111,30,0.20009722222222237
Belgium,1940,8.521166666666668,0.2860833333333333,12,9.60998611111111,30,-1.088819444444443
Belgium,1941,8.9755,0.2675,12,9.60998611111111,30,-0.6344861111111104
Belgium,1942,8.922083333333333,0.33925,12,9.60998611111111,30,-0.6879027777777775
Belgium,1943,10.228083333333332,0.3085833333333333,12,9.60998611111111,30,0.6180972222222216
Belgium,1944,9.548,0.32525,12,9.60998611111111,30,-0.06198611111111063
Belgium,1945,10.365333333333334,0.2975,12,9.60998611111111,30,0.7553472222222233
Belgium,1946,9.543166666666666,0.2955,12,9.60998611111111,30,-0.06681944444444454
Belgium,1947,10.122166666666667,0.27958333333333335,12,9.60998611111111,30,0.5121805555555561
Belgium,1948,10.238666666666665,0.2838333333333333,12,9.60998611111111,30,0.6286805555555546
Belgium,1949,10.454583333333334,0.21275,12,9.60998611111111,30,0.8445972222222231
Belgium,1950,9.829166666666666,0.23933333333333331,12,9.60998611111111,30,0.21918055555555505
Belgium,1951,9.915083333333333,0.28575,12,9.60998611111111,30,0.3050972222222228
Belgium,1952,9.495083333333334,0.22999999999999998,12,9.60998611111111,30,-0.11490277777777713
Belgium,1953,10.102333333333334,0.23175,12,9.60998611111111,30,0.4923472222222234
Belgium,1954,9.273583333333333,0.24450000000000002,12,9.60998611111111,30,-0.33640277777777783
Belgium,1955,9.211166666666667,0.257,12,9.60998611111111,30,-0.3988194444444435
Belgium,1956,8.518416666666665,0.324,12,9.60998611111111,30,-1.0915694444444455
Belgium,1957,10.114749999999999,0.38558333333333333,12,9.60998611111111,30,0.5047638888888883
Belgium,1958,9.709333333333333,0.3275,12,9.60998611111111,30,0.0993472222222227
Belgium,1959,10.694083333333333,0.30016666666666664,12,9.60998611111111,30,1.0840972222222227
Belgium,1960,9.98875,0.27091666666666664,12,9.60998611111111,30,0.3787638888888889
Belgium,1961,10.435833333333333,0.25808333333333333,12,9.60998611111111,30,0.8258472222222224
Belgium,1962,8.541500000000001,0.2694166666666667,12,9.60998611111111,30,-1.0684861111111097
Belgium,1963,8.259666666666666,0.27499999999999997,12,9.60998611111111,30,-1.3503194444444446
Belgium,1964,9.594166666666666,0.24058333333333334,12,9.60998611111111,30,-0.015819444444444386
Belgium,1965,9.040416666666667,0.26991666666666664,12,9.60998611111111,30,-0.5695694444444435
Belgium,1966,9.901583333333333,0.236,12,9.60998611111111,30,0.2915972222222223
Belgium,1967,10.056583333333334,0.27391666666666664,12,9.60998611111111,30,0.4465972222222234
Belgium,1968,9.412333333333335,0.2599166666666667,12,9.60998611111111,30,-0.19765277777777612
Belgium,1969,9.5505,0.22816666666666666,12,9.60998611111111,30,-0.05948611111111113
Belgium,1970,9.498999999999999,0.26108333333333333,12,9.60998611111111,30,-0.1109861111111119
Belgium,1971,9.831166666666666,0.2535,12,9.60998611111111,30,0.2211805555555557
Belgium,1972,9.333333333333334,0.26391666666666663,12,9.60998611111111,30,-0.27665277777777675
Belgium,1973,9.758833333333333,0.24625,12,9.60998611111111,30,0.1488472222222228
Belgium,1974,10.072916666666666,0.23424999999999999,12,9.60998611111111,30,0.4629305555555554
Belgium,1975,10.071916666666667,0.26275,12,9.60998611111111,30,0.46193055555555596
Belgium,1976,10.368,0.27799999999999997,12,9.60998611111111,30,0.7580138888888897
Belgium,1977,9.961083333333333,0.218,12,9.60998611111111,30,0.35109722222222217
Belgium,1978,9.23225,0.218,12,9.60998611111111,30,-0.37773611111111016
Belgium,1979,9.058583333333333,0.20725000000000002,12,9.60998611111111,30,-0.5514027777777777
Belgium,1980,9.297333333333333,0.18266666666666667,12,9.60998611111111,30,-0.3126527777777781
Belgium,1981,9.627083333333333,0.2273333333333333,12,9.60998611111111,30,0.01709722222222254
Belgium,1982,10.33,0.20299999999999999,12,9.60998611111111,30,0.7200138888888894
Belgium,1983,10.294500000000001,0.20033333333333334,12,9.60998611111111,30,0.6845138888888904
Belgium,1984,9.6495,0.21691666666666667,12,9.60998611111111,30,0.03951388888888907
Belgium,1985,8.795499999999999,0.2554166666666667,12,9.60998611111111,30,-0.8144861111111119
Belgium,1986,9.264000000000001,0.21866666666666668,12,9.60998611111111,30,-0.34598611111110955
Belgium,1987,9.0685,0.22324999999999998,12,9.60998611111111,30,-0.5414861111111104
Belgium,1988,10.456999999999999,0.20925000000000002,12,9.60998611111111,30,0.8470138888888883
Belgium,1989,10.921166666666666,0.23991666666666667,12,9.60998611111111,30,1.3111805555555556
Belgium,1990,10.935333333333332,0.22983333333333333,12,9.60998611111111,30,1.3253472222222218
Belgium,1991,9.709166666666667,0.18383333333333332,12,9.60998611111111,30,0.09918055555555583
Belgium,1992,10.48925,0.2603333333333333,12,9.60998611111111,30,0.8792638888888895
Belgium,1993,9.925833333333333,0.20291666666666666,12,9.60998611111111,30,0.3158472222222226
Belgium,1994,10.99675,0.20624999999999996,12,9.60998611111111,30,1.3867638888888898
Belgium,1995,10.69675,0.20375,12,9.60998611111111,30,1.086763888888889
Belgium,1996,8.893166666666668,0.19258333333333333,12,9.60998611111111,30,-0.7168194444444431
Belgium,1997,10.472416666666666,0.18733333333333335,12,9.60998611111111,30,0.8624305555555551
Belgium,1998,10.369166666666667,0.17825,12,9.60998611111111,30,0.759180555555556
Belgium,1999,10.93425,0.19808333333333336,12,9.60998611111111,30,1.3242638888888898
Belgium,2000,11.03425,0.19716666666666668,12,9.60998611111111,30,1.4242638888888894
Belgium,2001,10.543333333333333,0.21258333333333332,12,9.60998611111111,30,0.9333472222222223
Belgium,2002,11.03575,0.2060833333333333,12,9.60998611111111,30,1.4257638888888895
Belgium,2003,10.870249999999999,0.24575,12,9.60998611111111,30,1.260263888888888
Belgium,2004,10.452583333333333,0.21691666666666665,12,9.60998611111111,30,0.8425972222222224
Belgium,2005,10.727833333333331,0.18275,12,9.60998611111111,30,1.1178472222222204
Belgium,2006,11.09525,0.22883333333333333,12,9.60998611111111,30,1.4852638888888894
Belgium,2007,11.1455,0.19466666666666665,12,9.60998611111111,30,1.5355138888888895
Belgium,2008,10.504916666666665,0.18800000000000003,12,9.60998611111111,30,0.894930555555554
Belgium,2009,10.6285,0.21675,12,9.60998611111111,30,1.01851388888889
Belgium,2010,9.361749999999999,0.22416666666666665,12,9.60998611111111,30,-0.24823611111111177
Belgium,2011,11.305333333333332,0.23199999999999998,12,9.60998611111111,30,1.695347222222221
Belgium,2012,10.351833333333333,0.25975,12,9.60998611111111,30,0.7418472222222228
Belize,1825,24.974999999999998,1.7255833333333335,12,25.301686111111113,30,-0.32668611111111545
Belize,1826,25.122333333333334,1.90475,12,25.301686111111113,30,-0.1793527777777797
Belize,1827,25.662750000000003,1.8795833333333334,12,25.301686111111113,30,0.3610638888888893
Belize,1828,25.00091666666667,2.008,12,25.301686111111113,30,-0.30076944444444464
Belize,1829,24.547833333333333,1.9958333333333336,12,25.301686111111113,30,-0.7538527777777801
Belize,1830,25.133583333333334,1.7625,12,25.301686111111113,30,-0.16810277777777927
Belize,1831,24.324749999999998,2.166166666666667,12,25.301686111111113,30,-0.9769361111111152
Belize,1835,23.74808333333333,1.6160833333333333,12,25.301686111111113,30,-1.5536027777777832
Belize,1836,24.399083333333333,1.7039166666666665,12,25.301686111111113,30,-0.9026027777777799
Belize,1837,24.3295,1.6973333333333331,12,25.301686111111113,30,-0.9721861111111139
Belize,1838,23.9665,1.96075,12,25.301686111111113,30,-1.3351861111111134
Belize,1839,24.373583333333332,1.5923333333333334,12,25.301686111111113,30,-0.9281027777777808
Belize,1840,24.485166666666668,1.6013333333333335,12,25.301686111111113,30,-0.8165194444444452
Belize,1841,24.375249999999998,1.5754166666666667,12,25.301686111111113,30,-0.9264361111111157
Belize,1842,24.6745,1.48675,12,25.301686111111113,30,-0.627186111111115
Belize,1843,24.72266666666667,1.6020833333333335,12,25.301686111111113,30,-0.5790194444444445
Belize,1844,24.148583333333335,1.55375,12,25.301686111111113,30,-1.1531027777777787
Belize,1845,24.027583333333336,1.5058333333333334,12,25.301686111111113,30,-1.2741027777777774
Belize,1846,24.9245,1.4491666666666667,12,25.301686111111113,30,-0.377186111111115
Belize,1847,24.619500000000002,1.7170833333333333,12,25.301686111111113,30,-0.6821861111111112
Belize,1848,24.659333333333336,1.4960833333333332,12,25.301686111111113,30,-0.6423527777777771
Belize,1849,25.253583333333335,1.5500833333333333,12,25.301686111111113,30,-0.04810277777777827
Belize,1850,25.026583333333335,1.5829166666666667,12,25.301686111111113,30,-0.2751027777777786
Belize,1851,24.6745,1.53975,12,25.301686111111113,30,-0.627186111111115
Belize,1852,24.66841666666667,1.6166666666666665,12,25.301686111111113,30,-0.6332694444444442
Belize,1853,24.267333333333337,1.2787499999999998,12,25.301686111111113,30,-1.0343527777777766
Belize,1854,24.222250000000003,1.4203333333333334,12,25.301686111111113,30,-1.0794361111111108
Belize,1855,24.316833333333335,1.5021666666666667,12,25.301686111111113,30,-0.9848527777777782
Belize,1856,24.477,1.4640000000000002,12,25.301686111111113,30,-0.824686111111113
Belize,1857,24.394499999999997,1.5672499999999998,12,25.301686111111113,30,-0.9071861111111161
Belize,1858,24.729833333333332,1.6655,12,25.301686111111113,30,-0.5718527777777815
Belize,1859,24.685916666666667,1.2265,12,25.301686111111113,30,-0.6157694444444459
Belize,1860,24.373833333333334,1.1436666666666666,12,25.301686111111113,30,-0.9278527777777796
Belize,1861,24.79341666666667,1.4195833333333334,12,25.301686111111113,30,-0.5082694444444442
Belize,1862,24.71775,1.4795,12,25.301686111111113,30,-0.5839361111111145
Belize,1863,24.6765,1.4496666666666667,12,25.301686111111113,30,-0.6251861111111126
Belize,1864,24.355,1.3319166666666666,12,25.301686111111113,30,-0.9466861111111129
Belize,1865,24.811166666666665,1.3224166666666666,12,25.301686111111113,30,-0.4905194444444483
Belize,1866,24.548666666666666,1.0250000000000001,12,25.301686111111113,30,-0.7530194444444476
Belize,1867,25.030083333333334,1.1074166666666667,12,25.301686111111113,30,-0.27160277777777964
Belize,1868,24.428,1.02725,12,25.301686111111113,30,-0.8736861111111125
Belize,1869,25.59391666666667,1.3285,12,25.301686111111113,30,0.2922305555555553
Belize,1870,24.852249999999998,1.3203333333333334,12,25.301686111111113,30,-0.44943611111111537
